loss_avg;epoch;iteration;global_iteration
1.6850624084472656;0;1;1
1.6278544664382935;0;2;2
1.414971113204956;0;3;3
1.4739255905151367;0;4;4
1.4028818607330322;0;5;5
1.3523380756378174;0;6;6
1.3771288394927979;0;7;7
1.2837810516357422;0;8;8
1.3571560382843018;0;9;9
1.3339804410934448;0;10;10
1.3041599988937378;0;11;11
1.359222650527954;0;12;12
1.0343767404556274;0;13;13
1.0142920017242432;0;14;14
0.9200275540351868;0;15;15
1.1147065162658691;0;16;16
1.1451534032821655;0;17;17
1.0701875686645508;0;18;18
0.9267174601554871;0;19;19
0.9985143542289734;0;20;20
0.7200139164924622;0;21;21
0.5839161276817322;0;22;22
0.5989935994148254;0;23;23
0.6546522378921509;0;24;24
0.6551944613456726;0;25;25
0.4938534200191498;0;26;26
0.5201005339622498;0;27;27
0.5225000381469727;0;28;28
0.6100896596908569;0;29;29
0.42298266291618347;0;30;30
0.3411433696746826;0;31;31
0.37552714347839355;0;32;32
0.541539192199707;0;33;33
0.32749053835868835;0;34;34
0.41882652044296265;0;35;35
0.42803138494491577;0;36;36
0.386711448431015;0;37;37
0.2570117115974426;0;38;38
0.411745548248291;0;39;39
0.2001563161611557;0;40;40
0.5987964868545532;0;41;41
0.46102407574653625;0;42;42
0.2918737530708313;0;43;43
0.6713453531265259;0;44;44
0.5578776597976685;0;45;45
0.30822688341140747;0;46;46
0.21339571475982666;0;47;47
0.3205868601799011;0;48;48
0.38849249482154846;0;49;49
0.5375260710716248;0;50;50
0.32429933547973633;0;51;51
0.8067773580551147;0;52;52
0.2933565378189087;0;53;53
0.5045952796936035;0;54;54
0.7196922302246094;0;55;55
0.25202199816703796;0;56;56
0.7805445194244385;0;57;57
0.3415880799293518;0;58;58
0.28251492977142334;0;59;59
0.441640168428421;0;60;60
0.24774371087551117;0;61;61
0.38644737005233765;0;62;62
0.22488605976104736;0;63;63
0.271423876285553;0;64;64
0.4854656457901001;0;65;65
0.25236964225769043;0;66;66
0.22166520357131958;0;67;67
0.23211032152175903;0;68;68
0.25464653968811035;0;69;69
0.34429454803466797;0;70;70
0.28558385372161865;0;71;71
0.2478289008140564;0;72;72
0.22036930918693542;0;73;73
0.35953497886657715;0;74;74
0.37413492798805237;0;75;75
0.2085006982088089;0;76;76
0.2263113260269165;0;77;77
0.26122725009918213;0;78;78
0.2888268232345581;0;79;79
0.6313714385032654;0;80;80
0.21646812558174133;0;81;81
0.22115686535835266;0;82;82
0.33168596029281616;0;83;83
0.09457843005657196;0;84;84
0.1122392788529396;0;85;85
0.16747599840164185;0;86;86
0.24928143620491028;0;87;87
0.36013126373291016;0;88;88
0.20948722958564758;0;89;89
0.15488718450069427;0;90;90
0.14135919511318207;0;91;91
0.708615779876709;0;92;92
0.14678291976451874;0;93;93
0.10414095222949982;0;94;94
0.08030353486537933;0;95;95
0.25505557656288147;0;96;96
0.1702871024608612;0;97;97
0.20931610465049744;0;98;98
0.1411048173904419;0;99;99
0.17285233736038208;0;100;100
0.35812249779701233;0;101;101
0.2734537422657013;0;102;102
0.118594691157341;0;103;103
0.3413401246070862;0;104;104
0.2319943904876709;0;105;105
0.26422762870788574;0;106;106
0.08508576452732086;0;107;107
0.3041904866695404;0;108;108
0.13657915592193604;0;109;109
0.17893904447555542;0;110;110
0.12516924738883972;0;111;111
0.3600863218307495;0;112;112
0.17480680346488953;0;113;113
0.09276337921619415;0;114;114
0.06058591231703758;0;115;115
0.07685104012489319;0;116;116
0.11700083315372467;0;117;117
0.20437029004096985;0;118;118
0.09416496008634567;0;119;119
0.9177976846694946;0;120;120
0.050373196601867676;0;121;121
0.29557928442955017;0;122;122
0.06182127818465233;0;123;123
0.7863773703575134;0;124;124
0.07312406599521637;0;125;125
0.06502105295658112;0;126;126
0.06362579017877579;0;127;127
0.08032534271478653;0;128;128
0.197412371635437;0;129;129
0.6403297781944275;0;130;130
0.2363308072090149;0;131;131
0.06766591966152191;0;132;132
0.12868094444274902;0;133;133
0.08104151487350464;0;134;134
0.7863987684249878;0;135;135
0.12538857758045197;0;136;136
0.10359638929367065;0;137;137
0.04565900191664696;0;138;138
0.17762391269207;0;139;139
0.40566328167915344;0;140;140
0.11199537664651871;0;141;141
0.10254824161529541;0;142;142
0.5138417482376099;0;143;143
0.09334346652030945;0;144;144
0.25495123863220215;0;145;145
0.09103072434663773;0;146;146
0.08335322141647339;0;147;147
0.6021090745925903;0;148;148
0.0903913602232933;0;149;149
0.10764532536268234;0;150;150
0.18201881647109985;0;151;151
0.120841383934021;0;152;152
0.18026983737945557;0;153;153
0.4739033281803131;0;154;154
0.20996496081352234;0;155;155
0.09937995672225952;0;156;156
0.2922583818435669;0;157;157
0.17364390194416046;0;158;158
0.41965028643608093;0;159;159
0.14196665585041046;0;160;160
0.18844588100910187;0;161;161
0.11746266484260559;0;162;162
0.13426022231578827;0;163;163
0.18301419913768768;0;164;164
0.16774986684322357;0;165;165
0.2763356566429138;0;166;166
0.12925013899803162;0;167;167
0.19961188733577728;0;168;168
0.053853921592235565;0;169;169
0.4932459592819214;0;170;170
0.04042166471481323;0;171;171
0.06941386312246323;0;172;172
0.11108531802892685;0;173;173
0.03800390660762787;0;174;174
0.19399526715278625;0;175;175
0.04760897159576416;0;176;176
0.27953630685806274;0;177;177
0.6800544857978821;0;178;178
0.1337870955467224;0;179;179
0.9720727205276489;0;180;180
0.0726669505238533;0;181;181
1.0770169496536255;0;182;182
0.06823566555976868;0;183;183
0.26587364077568054;0;184;184
0.48270872235298157;0;185;185
0.13173896074295044;0;186;186
0.12672755122184753;0;187;187
0.2326149046421051;0;188;188
0.11991037428379059;0;189;189
0.13617655634880066;0;190;190
0.4216352105140686;0;191;191
0.14148828387260437;0;192;192
0.06659317016601562;0;193;193
0.15323218703269958;0;194;194
0.6023436188697815;0;195;195
0.07853680104017258;0;196;196
0.23003442585468292;0;197;197
0.08501178026199341;0;198;198
0.20906391739845276;0;199;199
0.5388098955154419;0;200;200
0.12660565972328186;0;201;201
0.6283015608787537;0;202;202
0.3170855939388275;0;203;203
0.521043598651886;0;204;204
0.08936319500207901;0;205;205
0.1739206165075302;0;206;206
0.1574779897928238;0;207;207
0.1045038253068924;0;208;208
0.1281411498785019;0;209;209
0.10117237269878387;0;210;210
0.16109752655029297;0;211;211
0.16946566104888916;0;212;212
0.14622612297534943;0;213;213
